scenario,member_or_default,event_id,event_year,direction,operator,model_level,observed_date,threshold_gsi21,event_date_gsi21,matched,selected_crossing_ordinal,selected_crossing_date,residual_days,global_same_direction_count,in_window_count,extra_in_window_count,out_of_window_count
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.30,2025-09-05,0.14615149235316788,0.019395972289251745,False,,,,6,0,0,6
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.40,2025-09-05,0.19486865647089052,0.019395972289251745,False,,,,6,0,0,6
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.24358582058861314,0.019395972289251745,False,,,,7,0,0,7
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.60,2025-09-05,0.29230298470633576,0.019395972289251745,False,,,,5,0,0,5
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.70,2025-09-05,0.3410201488240584,0.019395972289251745,False,,,,1,0,0,1
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.75,2025-09-05,0.36537873088291972,0.019395972289251745,False,,,,1,0,0,1
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.80,2025-09-05,0.38973731294178104,0.019395972289251745,False,,,,1,0,0,1
BASE,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.90,2025-09-05,0.43845447705950363,0.019395972289251745,False,,,,1,0,0,1
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.10,2024-05-21,0.029662544392501478,0,True,739002.548357096,2024-04-26,-24.451642904,13,1,0,12
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.20,2024-05-21,0.059325088785002957,0,True,738991.876447274,2024-04-15,-35.123552726,14,1,0,13
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-05-21,0.074156360981253694,0,True,738988.238569571,2024-04-12,-38.761430429,9,1,0,8
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.30,2024-05-21,0.088987633177504424,0,True,738985.318438715,2024-04-09,-41.681561285,10,1,0,9
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.40,2024-05-21,0.11865017757000591,0,True,738980.674622555,2024-04-04,-46.325377445,6,1,0,5
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.14831272196250739,0,True,738944.664576350,2024-02-28,-82.335423650,6,2,1,4
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.60,2024-05-21,0.17797526635500885,0,True,738941.773209933,2024-02-25,-85.226790067,6,2,1,4
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.70,2024-05-21,0.20763781074751034,0,False,,,,4,0,0,4
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.75,2024-05-21,0.22246908294376108,0,False,,,,5,0,0,5
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.80,2024-05-21,0.23730035514001183,0,False,,,,6,0,0,6
BASE,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.90,2024-05-21,0.26696289953251329,0,False,,,,5,0,0,5
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-24,0.029662544392501478,0.0033117725046124119,True,739161.887811326,2024-10-02,39.887811326,13,3,2,10
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.20,2024-08-24,0.059325088785002957,0.0033117725046124119,False,,,,14,0,0,14
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.25,2024-08-24,0.074156360981253694,0.0033117725046124119,False,,,,9,0,0,9
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.30,2024-08-24,0.088987633177504424,0.0033117725046124119,False,,,,10,0,0,10
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.40,2024-08-24,0.11865017757000591,0.0033117725046124119,False,,,,6,0,0,6
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.14831272196250739,0.0033117725046124119,False,,,,6,0,0,6
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.60,2024-08-24,0.17797526635500885,0.0033117725046124119,False,,,,6,0,0,6
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.70,2024-08-24,0.20763781074751034,0.0033117725046124119,False,,,,4,0,0,4
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.75,2024-08-24,0.22246908294376108,0.0033117725046124119,False,,,,5,0,0,5
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.80,2024-08-24,0.23730035514001183,0.0033117725046124119,False,,,,6,0,0,6
BASE,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.90,2024-08-24,0.26696289953251329,0.0033117725046124119,False,,,,5,0,0,5
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.10,2025-05-01,0.048160848301998543,0.014758261599542508,True,739356.231273284,2025-04-15,-15.768726716,9,1,0,8
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.20,2025-05-01,0.096321696603997087,0.014758261599542508,True,739348.347055568,2025-04-07,-23.652944432,9,1,0,8
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.25,2025-05-01,0.12040212075499636,0.014758261599542508,True,739345.533191252,2025-04-04,-26.466808748,6,1,0,5
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.30,2025-05-01,0.14448254490599563,0.014758261599542508,True,739342.793355149,2025-04-01,-29.206644851,6,1,0,5
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.40,2025-05-01,0.19264339320799417,0.014758261599542508,True,739337.976173791,2025-03-27,-34.023826209,6,1,0,5
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.24080424150999272,0.014758261599542508,True,739332.195000701,2025-03-22,-39.804999299,6,1,0,5
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.60,2025-05-01,0.28896508981199126,0.014758261599542508,True,739325.216286676,2025-03-15,-46.783713324,4,1,0,3
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.70,2025-05-01,0.33712593811398978,0.014758261599542508,True,739313.883283366,2025-03-03,-58.116716634,1,1,0,0
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.75,2025-05-01,0.36120636226498909,0.014758261599542508,True,739309.316434403,2025-02-27,-62.683565597,1,1,0,0
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.80,2025-05-01,0.38528678641598835,0.014758261599542508,True,739304.885152105,2025-02-22,-67.114847895,1,1,0,0
BASE,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.90,2025-05-01,0.43344763471798692,0.014758261599542508,True,739297.857926272,2025-02-15,-74.142073728,1,1,0,0
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.10,2025-09-05,0.048160848301998543,0.0063223286530039741,True,739574.604447284,2025-11-19,75.604447284,9,2,1,7
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.20,2025-09-05,0.096321696603997087,0.0063223286530039741,True,739614.452982252,2025-12-29,115.452982252,9,1,0,8
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.25,2025-09-05,0.12040212075499636,0.0063223286530039741,False,,,,6,0,0,6
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.30,2025-09-05,0.14448254490599563,0.0063223286530039741,False,,,,6,0,0,6
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.40,2025-09-05,0.19264339320799417,0.0063223286530039741,False,,,,6,0,0,6
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.24080424150999272,0.0063223286530039741,False,,,,6,0,0,6
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.60,2025-09-05,0.28896508981199126,0.0063223286530039741,False,,,,4,0,0,4
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.70,2025-09-05,0.33712593811398978,0.0063223286530039741,False,,,,1,0,0,1
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.75,2025-09-05,0.36120636226498909,0.0063223286530039741,False,,,,1,0,0,1
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.80,2025-09-05,0.38528678641598835,0.0063223286530039741,False,,,,1,0,0,1
BASE,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.90,2025-09-05,0.43344763471798692,0.0063223286530039741,False,,,,1,0,0,1
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.10,2024-05-21,0.027703082687507447,0,True,739002.548357096,2024-04-26,-24.451642904,13,1,0,12
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.20,2024-05-21,0.055406165375014894,0,True,738991.876447274,2024-04-15,-35.123552726,14,1,0,13
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-05-21,0.069257706718768616,0,True,738988.238569571,2024-04-12,-38.761430429,9,1,0,8
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.30,2024-05-21,0.083109248062522331,0,True,738985.318438715,2024-04-09,-41.681561285,10,1,0,9
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.40,2024-05-21,0.11081233075002979,0,True,738980.674622555,2024-04-04,-46.325377445,6,1,0,5
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.13851541343753723,0,True,738944.664576350,2024-02-28,-82.335423650,6,2,1,4
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.60,2024-05-21,0.16621849612504466,0,True,738941.773209933,2024-02-25,-85.226790067,6,2,1,4
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.70,2024-05-21,0.19392157881255212,0,False,,,,4,0,0,4
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.75,2024-05-21,0.20777312015630583,0,False,,,,5,0,0,5
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.80,2024-05-21,0.22162466150005958,0,False,,,,6,0,0,6
BASE,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.90,2024-05-21,0.24932774418756704,0,False,,,,5,0,0,5
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-24,0.027703082687507447,0.0030930019462755269,True,739161.887811326,2024-10-02,39.887811326,13,3,2,10
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.20,2024-08-24,0.055406165375014894,0.0030930019462755269,False,,,,14,0,0,14
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.25,2024-08-24,0.069257706718768616,0.0030930019462755269,False,,,,9,0,0,9
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.30,2024-08-24,0.083109248062522331,0.0030930019462755269,False,,,,10,0,0,10
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.40,2024-08-24,0.11081233075002979,0.0030930019462755269,False,,,,6,0,0,6
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.13851541343753723,0.0030930019462755269,False,,,,6,0,0,6
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.60,2024-08-24,0.16621849612504466,0.0030930019462755269,False,,,,6,0,0,6
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.70,2024-08-24,0.19392157881255212,0.0030930019462755269,False,,,,4,0,0,4
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.75,2024-08-24,0.20777312015630583,0.0030930019462755269,False,,,,5,0,0,5
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.80,2024-08-24,0.22162466150005958,0.0030930019462755269,False,,,,6,0,0,6
BASE,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.90,2024-08-24,0.24932774418756704,0.0030930019462755269,False,,,,5,0,0,5
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.10,2025-05-01,0.044979417313507596,0.013783353713896065,True,739356.231273284,2025-04-15,-15.768726716,9,1,0,8
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.20,2025-05-01,0.089958834627015191,0.013783353713896065,True,739348.347055568,2025-04-07,-23.652944432,9,1,0,8
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.25,2025-05-01,0.11244854328376898,0.013783353713896065,True,739345.533191252,2025-04-04,-26.466808748,6,1,0,5
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.30,2025-05-01,0.13493825194052278,0.013783353713896065,True,739342.793355149,2025-04-01,-29.206644851,6,1,0,5
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.40,2025-05-01,0.17991766925403038,0.013783353713896065,True,739337.976173791,2025-03-27,-34.023826209,6,1,0,5
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.22489708656753796,0.013783353713896065,True,739332.195000701,2025-03-22,-39.804999299,6,1,0,5
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.60,2025-05-01,0.26987650388104556,0.013783353713896065,True,739325.216286676,2025-03-15,-46.783713324,4,1,0,3
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.70,2025-05-01,0.31485592119455313,0.013783353713896065,True,739313.883283366,2025-03-03,-58.116716634,1,1,0,0
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.75,2025-05-01,0.33734562985130695,0.013783353713896065,True,739309.316434403,2025-02-27,-62.683565597,1,1,0,0
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.80,2025-05-01,0.35983533850806076,0.013783353713896065,True,739304.885152105,2025-02-22,-67.114847895,1,1,0,0
BASE,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.90,2025-05-01,0.40481475582156834,0.013783353713896065,True,739297.857926272,2025-02-15,-74.142073728,1,1,0,0
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.10,2025-09-05,0.044979417313507596,0.0059046854219303958,True,739574.604447284,2025-11-19,75.604447284,9,2,1,7
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.20,2025-09-05,0.089958834627015191,0.0059046854219303958,True,739614.452982252,2025-12-29,115.452982252,9,1,0,8
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.25,2025-09-05,0.11244854328376898,0.0059046854219303958,False,,,,6,0,0,6
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.30,2025-09-05,0.13493825194052278,0.0059046854219303958,False,,,,6,0,0,6
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.40,2025-09-05,0.17991766925403038,0.0059046854219303958,False,,,,6,0,0,6
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.22489708656753796,0.0059046854219303958,False,,,,6,0,0,6
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.60,2025-09-05,0.26987650388104556,0.0059046854219303958,False,,,,4,0,0,4
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.70,2025-09-05,0.31485592119455313,0.0059046854219303958,False,,,,1,0,0,1
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.75,2025-09-05,0.33734562985130695,0.0059046854219303958,False,,,,1,0,0,1
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.80,2025-09-05,0.35983533850806076,0.0059046854219303958,False,,,,1,0,0,1
BASE,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.90,2025-09-05,0.40481475582156834,0.0059046854219303958,False,,,,1,0,0,1
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.10,2024-05-21,0.027658927325925804,0,True,739002.548357096,2024-04-26,-24.451642904,13,1,0,12
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.20,2024-05-21,0.055317854651851607,0,True,738991.876447274,2024-04-15,-35.123552726,14,1,0,13
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-05-21,0.069147318314814507,0,True,738988.238569571,2024-04-12,-38.761430429,9,1,0,8
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.30,2024-05-21,0.0829767819777774,0,True,738985.318438715,2024-04-09,-41.681561285,10,1,0,9
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.40,2024-05-21,0.11063570930370321,0,True,738980.674622555,2024-04-04,-46.325377445,6,1,0,5
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.13829463662962901,0,True,738944.664576350,2024-02-28,-82.335423650,6,2,1,4
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.60,2024-05-21,0.1659535639555548,0,True,738941.773209933,2024-02-25,-85.226790067,6,2,1,4
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.70,2024-05-21,0.19361249128148061,0,False,,,,4,0,0,4
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.75,2024-05-21,0.20744195494444351,0,False,,,,5,0,0,5
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.80,2024-05-21,0.22127141860740643,0,False,,,,6,0,0,6
BASE,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.90,2024-05-21,0.24893034593333224,0,False,,,,5,0,0,5
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-24,0.027658927325925804,0.0030880720754430618,True,739161.887811326,2024-10-02,39.887811326,13,3,2,10
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.20,2024-08-24,0.055317854651851607,0.0030880720754430618,False,,,,14,0,0,14
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.25,2024-08-24,0.069147318314814507,0.0030880720754430618,False,,,,9,0,0,9
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.30,2024-08-24,0.0829767819777774,0.0030880720754430618,False,,,,10,0,0,10
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.40,2024-08-24,0.11063570930370321,0.0030880720754430618,False,,,,6,0,0,6
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.13829463662962901,0.0030880720754430618,False,,,,6,0,0,6
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.60,2024-08-24,0.1659535639555548,0.0030880720754430618,False,,,,6,0,0,6
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.70,2024-08-24,0.19361249128148061,0.0030880720754430618,False,,,,4,0,0,4
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.75,2024-08-24,0.20744195494444351,0.0030880720754430618,False,,,,5,0,0,5
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.80,2024-08-24,0.22127141860740643,0.0030880720754430618,False,,,,6,0,0,6
BASE,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.90,2024-08-24,0.24893034593333224,0.0030880720754430618,False,,,,5,0,0,5
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.10,2025-05-01,0.044907725565061667,0.013761384715936166,True,739356.231273284,2025-04-15,-15.768726716,9,1,0,8
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.20,2025-05-01,0.089815451130123333,0.013761384715936166,True,739348.347055568,2025-04-07,-23.652944432,9,1,0,8
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.25,2025-05-01,0.11226931391265416,0.013761384715936166,True,739345.533191252,2025-04-04,-26.466808748,6,1,0,5
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.30,2025-05-01,0.13472317669518499,0.013761384715936166,True,739342.793355149,2025-04-01,-29.206644851,6,1,0,5
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.40,2025-05-01,0.17963090226024667,0.013761384715936166,True,739337.976173791,2025-03-27,-34.023826209,6,1,0,5
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.22453862782530831,0.013761384715936166,True,739332.195000701,2025-03-22,-39.804999299,6,1,0,5
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.60,2025-05-01,0.26944635339036999,0.013761384715936166,True,739325.216286676,2025-03-15,-46.783713324,4,1,0,3
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.70,2025-05-01,0.3143540789554316,0.013761384715936166,True,739313.883283366,2025-03-03,-58.116716634,1,1,0,0
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.75,2025-05-01,0.33680794173796247,0.013761384715936166,True,739309.316434403,2025-02-27,-62.683565597,1,1,0,0
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.80,2025-05-01,0.35926180452049333,0.013761384715936166,True,739304.885152105,2025-02-22,-67.114847895,1,1,0,0
BASE,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.90,2025-05-01,0.40416953008555495,0.013761384715936166,True,739297.857926272,2025-02-15,-74.142073728,1,1,0,0
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.10,2025-09-05,0.044907725565061667,0.0058952740678665854,True,739574.604447284,2025-11-19,75.604447284,9,2,1,7
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.20,2025-09-05,0.089815451130123333,0.0058952740678665854,True,739614.452982252,2025-12-29,115.452982252,9,1,0,8
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.25,2025-09-05,0.11226931391265416,0.0058952740678665854,False,,,,6,0,0,6
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.30,2025-09-05,0.13472317669518499,0.0058952740678665854,False,,,,6,0,0,6
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.40,2025-09-05,0.17963090226024667,0.0058952740678665854,False,,,,6,0,0,6
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.22453862782530831,0.0058952740678665854,False,,,,6,0,0,6
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.60,2025-09-05,0.26944635339036999,0.0058952740678665854,False,,,,4,0,0,4
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.70,2025-09-05,0.3143540789554316,0.0058952740678665854,False,,,,1,0,0,1
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.75,2025-09-05,0.33680794173796247,0.0058952740678665854,False,,,,1,0,0,1
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.80,2025-09-05,0.35926180452049333,0.0058952740678665854,False,,,,1,0,0,1
BASE,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.90,2025-09-05,0.40416953008555495,0.0058952740678665854,False,,,,1,0,0,1
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.10,2024-05-21,0.01884954014597752,0,True,738950.949840491,2024-03-05,-76.050159509,9,1,0,8
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.20,2024-05-21,0.037699080291955039,0,True,738944.372990225,2024-02-28,-82.627009775,10,1,0,9
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-05-21,0.047123850364943799,0,True,738943.001655014,2024-02-27,-83.998344986,9,1,0,8
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.30,2024-05-21,0.056548620437932559,0,True,738926.353176889,2024-02-10,-100.646823111,7,2,1,5
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.40,2024-05-21,0.075398160583910079,0,False,,,,4,0,0,4
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.094247700729887599,0,False,,,,3,0,0,3
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.60,2024-05-21,0.11309724087586512,0,False,,,,4,0,0,4
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.70,2024-05-21,0.13194678102184262,0,False,,,,4,0,0,4
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.75,2024-05-21,0.1413715510948314,0,False,,,,5,0,0,5
BASE,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.80,2024-05-21,0.15079632116782016,0,False,,,,4,0,0,4
